time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17, ,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17
18,-6,-5,-7,-5,-7,-7,-5,-5,-5,-5,-5,-6,-7,-6,-6,-6,-6,-6,0, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,2.000000,2.000000,4.000000,2.000000,4.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000
19,-5,-4,-7,-4,-7,-7,-4,-4,-4,-4,-4,-5,-7,-5,-5,-5,-5,-5,0, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,8.000000,0.000000,3.000000,0.000000,0.000000,3.000000,3.000000,6.000000,3.000000,6.000000,2.000000,0.000000,6.000000,2.000000,2.000000,2.000000,2.000000
20,-4,-3,-7,-3,-7,-7,-3,-3,-3,-3,-3,-4,-7,-4,-4,-4,-4,-4,0, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,11.000000,0.000000,4.000000,0.000000,0.000000,4.000000,4.000000,8.000000,4.000000,8.000000,3.000000,0.000000,9.000000,3.000000,3.000000,3.000000,3.000000
21,-3,-2,-7,-2,-7,-7,-2,-2,-2,-2,-2,-3,-7,-3,-3,-3,-3,-3,0, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,14.000000,0.000000,5.000000,0.000000,0.000000,5.000000,5.000000,10.000000,5.000000,10.000000,4.000000,0.000000,12.000000,4.000000,4.000000,4.000000,4.000000
22,-2,-1,-7,-1,-7,-7,-1,-1,-1,-1,-1,-2,-7,-2,-2,-2,-2,-2,0, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,17.000000,0.000000,6.000000,0.000000,0.000000,6.000000,6.000000,12.000000,6.000000,12.000000,5.000000,0.000000,15.000000,5.000000,5.000000,5.000000,5.000000
23,-1,0,-7,0,-7,-7,0,0,0,0,0,-1,-7,-1,-1,-1,-1,-1,7, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,20.000000,0.000000,7.000000,0.000000,0.000000,7.000000,7.000000,14.000000,7.000000,14.000000,6.000000,0.000000,18.000000,6.000000,6.000000,6.000000,6.000000
24,0,0,-7,0,-7,-7,0,0,0,0,0,0,-7,0,0,0,0,0,14, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,23.000000,0.000000,8.000000,0.000000,0.000000,8.000000,8.000000,16.000000,8.000000,16.000000,7.000000,0.000000,21.000000,7.000000,7.000000,7.000000,7.000000
25,0,0,-7,0,-7,-7,0,0,0,0,0,0,-7,0,0,0,0,0,14, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,26.000000,0.000000,9.000000,0.000000,0.000000,9.000000,9.000000,18.000000,9.000000,18.000000,8.000000,0.000000,24.000000,8.000000,8.000000,8.000000,8.000000
26,0,0,-7,0,-7,-7,0,0,0,0,0,0,-7,0,0,0,0,0,14, ,1,3,0,1,0,0,1,1,2,1,2,1,0,3,1,1,1,1, ,0.000000,29.000000,0.000000,10.000000,0.000000,0.000000,10.000000,10.000000,20.000000,10.000000,20.000000,9.000000,0.000000,27.000000,9.000000,9.000000,9.000000,9.000000
27,0,0,-7,0,-7,-7,0,0,0,0,0,0,-7,0,0,0,0,0,14, ,1,2,0,0,0,0,0,0,1,0,1,1,0,3,1,1,1,1, ,0.000000,32.000000,0.000000,11.000000,0.000000,0.000000,11.000000,11.000000,22.000000,11.000000,22.000000,10.000000,0.000000,30.000000,10.000000,10.000000,10.000000,10.000000
28,0,0,-7,1,-7,-7,1,1,0,1,0,0,-7,0,0,0,0,0,14, ,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0, ,0.000000,35.000000,0.000000,12.000000,0.000000,0.000000,12.000000,12.000000,24.000000,12.000000,24.000000,11.000000,0.000000,33.000000,11.000000,11.000000,11.000000,11.000000
29,1,0,-7,2,-7,-7,2,2,0,2,0,1,-7,0,1,1,1,1,14, ,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0, ,0.000000,38.000000,0.000000,13.000000,0.000000,0.000000,13.000000,13.000000,26.000000,13.000000,26.000000,12.000000,0.000000,36.000000,12.000000,12.000000,12.000000,12.000000
30,2,0,-7,3,-7,-7,3,3,0,3,0,2,-7,0,2,2,2,2,14, ,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0, ,0.000000,41.000000,0.000000,14.000000,0.000000,0.000000,14.000000,14.000000,28.000000,14.000000,28.000000,13.000000,0.000000,39.000000,13.000000,13.000000,13.000000,13.000000
31,3,0,-7,4,-7,-6,4,4,0,0,0,0,-6,0,3,0,0,0,14, ,0,1,0,0,0,2,0,0,0,2,0,1,1,2,0,1,2,1, ,0.000000,44.000000,0.000000,15.000000,0.000000,1.000000,15.000000,15.000000,30.000000,17.000000,30.000000,15.000000,1.000000,42.000000,14.000000,14.000000,14.000000,14.000000
32,4,0,-7,5,-7,-5,5,5,1,0,1,0,-5,0,4,0,0,0,14, ,0,1,0,0,0,2,0,0,0,2,0,1,1,1,0,1,2,1, ,0.000000,47.000000,0.000000,16.000000,0.000000,2.000000,16.000000,16.000000,32.000000,20.000000,32.000000,17.000000,2.000000,45.000000,15.000000,15.000000,15.000000,15.000000
33,5,0,-7,6,-7,-4,6,6,2,0,2,0,-4,0,5,0,0,0,14, ,0,1,0,0,0,2,0,0,0,2,0,1,1,1,0,1,2,1, ,0.000000,50.000000,0.000000,17.000000,0.000000,3.000000,17.000000,17.000000,34.000000,23.000000,34.000000,19.000000,3.000000,48.000000,16.000000,16.000000,16.000000,16.000000
34,6,0,-7,7,-7,-3,7,7,3,0,3,0,-3,0,6,0,0,0,14, ,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0, ,0.000000,53.000000,0.000000,18.000000,0.000000,4.000000,18.000000,18.000000,36.000000,26.000000,36.000000,21.000000,4.000000,51.000000,17.000000,17.000000,17.000000,17.000000
35,0,0,-7,8,-6,-2,8,8,4,0,4,1,-2,0,0,1,0,1,14, ,1,0,0,0,1,2,0,0,0,1,0,0,1,1,2,0,1,0, ,1.000000,56.000000,0.000000,19.000000,1.000000,5.000000,19.000000,19.000000,38.000000,29.000000,38.000000,23.000000,5.000000,54.000000,20.000000,18.000000,18.000000,18.000000
36,0,1,-7,9,-5,-1,9,9,5,0,5,2,-1,0,0,2,0,2,14, ,1,0,0,0,1,2,0,0,0,1,0,0,1,0,2,0,1,0, ,2.000000,59.000000,0.000000,20.000000,2.000000,6.000000,20.000000,20.000000,40.000000,32.000000,40.000000,25.000000,6.000000,57.000000,23.000000,19.000000,19.000000,19.000000
37,0,2,-7,10,-4,0,10,10,6,0,6,3,0,1,0,3,0,3,16, ,1,0,0,0,1,2,0,0,0,1,0,0,1,0,2,0,1,0, ,3.000000,62.000000,0.000000,21.000000,3.000000,7.000000,21.000000,21.000000,42.000000,35.000000,42.000000,27.000000,7.000000,60.000000,26.000000,20.000000,20.000000,20.000000
38,0,3,-7,11,-3,0,11,11,7,0,7,4,0,2,0,4,0,4,16, ,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0, ,4.000000,65.000000,0.000000,22.000000,4.000000,8.000000,22.000000,22.000000,44.000000,38.000000,44.000000,29.000000,8.000000,63.000000,29.000000,21.000000,21.000000,21.000000
39,1,4,-7,12,-2,0,12,12,8,1,8,5,0,3,0,5,1,5,16, ,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0, ,5.000000,68.000000,0.000000,23.000000,5.000000,9.000000,23.000000,23.000000,46.000000,41.000000,46.000000,31.000000,9.000000,66.000000,32.000000,22.000000,22.000000,22.000000
40,2,5,-7,13,-1,0,13,13,9,2,9,6,0,4,0,6,2,6,16, ,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0, ,6.000000,71.000000,0.000000,24.000000,6.000000,10.000000,24.000000,24.000000,48.000000,44.000000,48.000000,33.000000,10.000000,69.000000,35.000000,23.000000,23.000000,23.000000
41,3,6,-7,14,0,0,14,14,10,3,10,7,0,5,0,7,3,7,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0, ,7.000000,74.000000,0.000000,25.000000,7.000000,11.000000,25.000000,25.000000,50.000000,47.000000,50.000000,35.000000,11.000000,72.000000,38.000000,24.000000,24.000000,24.000000
42,4,7,-7,15,0,0,15,15,11,4,11,8,1,6,0,8,4,8,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,8.000000,77.000000,0.000000,26.000000,8.000000,12.000000,26.000000,26.000000,52.000000,50.000000,52.000000,37.000000,12.000000,75.000000,41.000000,25.000000,25.000000,25.000000
43,5,8,-7,16,0,0,16,16,12,5,12,9,2,7,1,9,5,9,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,9.000000,80.000000,0.000000,27.000000,9.000000,13.000000,27.000000,27.000000,54.000000,53.000000,54.000000,39.000000,13.000000,78.000000,44.000000,26.000000,26.000000,26.000000
44,6,9,-7,17,0,0,17,17,13,6,13,10,3,8,2,10,6,10,17, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,10.000000,83.000000,0.000000,28.000000,10.000000,14.000000,28.000000,28.000000,56.000000,56.000000,56.000000,41.000000,14.000000,81.000000,47.000000,27.000000,27.000000,27.000000
45,7,10,-7,18,0,0,18,18,14,7,14,11,4,9,3,11,7,11,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,11.000000,86.000000,0.000000,29.000000,11.000000,15.000000,29.000000,29.000000,58.000000,59.000000,58.000000,43.000000,15.000000,84.000000,50.000000,28.000000,28.000000,28.000000
46,8,11,-7,19,1,1,19,19,15,8,15,12,5,10,4,12,8,12,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,12.000000,89.000000,0.000000,30.000000,12.000000,16.000000,30.000000,30.000000,60.000000,62.000000,60.000000,45.000000,16.000000,87.000000,53.000000,29.000000,29.000000,29.000000
47,9,12,-7,20,2,2,20,20,16,9,16,13,6,11,5,13,9,13,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,13.000000,92.000000,0.000000,31.000000,13.000000,17.000000,31.000000,31.000000,62.000000,65.000000,62.000000,47.000000,17.000000,90.000000,56.000000,30.000000,30.000000,30.000000
48,10,13,-7,21,3,3,21,21,17,10,17,14,7,12,6,14,10,14,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,14.000000,95.000000,0.000000,32.000000,14.000000,18.000000,32.000000,32.000000,64.000000,68.000000,64.000000,49.000000,18.000000,93.000000,59.000000,31.000000,31.000000,31.000000
49,11,14,-7,22,4,4,22,22,18,11,18,15,8,13,7,15,11,15,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,15.000000,98.000000,0.000000,33.000000,15.000000,19.000000,33.000000,33.000000,66.000000,71.000000,66.000000,51.000000,19.000000,96.000000,62.000000,32.000000,32.000000,32.000000
50,12,15,-7,23,5,5,23,23,19,12,19,16,9,14,8,16,12,16,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,16.000000,101.000000,0.000000,34.000000,16.000000,20.000000,34.000000,34.000000,68.000000,74.000000,68.000000,53.000000,20.000000,99.000000,65.000000,33.000000,33.000000,33.000000
51,13,16,-7,24,6,6,24,24,20,13,20,17,10,15,9,17,13,17,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,17.000000,104.000000,0.000000,35.000000,17.000000,21.000000,35.000000,35.000000,70.000000,77.000000,70.000000,55.000000,21.000000,102.000000,68.000000,34.000000,34.000000,34.000000
52,14,17,-7,25,7,7,25,25,21,14,21,18,11,16,10,18,14,18,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,18.000000,107.000000,0.000000,36.000000,18.000000,22.000000,36.000000,36.000000,72.000000,80.000000,72.000000,57.000000,22.000000,105.000000,71.000000,35.000000,35.000000,35.000000
53,15,18,-7,26,8,8,26,26,22,15,22,19,12,17,11,19,15,19,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,19.000000,110.000000,0.000000,37.000000,19.000000,23.000000,37.000000,37.000000,74.000000,83.000000,74.000000,59.000000,23.000000,108.000000,74.000000,36.000000,36.000000,36.000000
54,16,19,-7,27,9,9,27,27,23,16,23,20,13,18,12,20,16,20,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,20.000000,113.000000,0.000000,38.000000,20.000000,24.000000,38.000000,38.000000,76.000000,86.000000,76.000000,61.000000,24.000000,111.000000,77.000000,37.000000,37.000000,37.000000
55,17,20,-7,28,10,10,28,28,24,17,24,21,14,19,13,21,17,21,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,21.000000,116.000000,0.000000,39.000000,21.000000,25.000000,39.000000,39.000000,78.000000,89.000000,78.000000,63.000000,25.000000,114.000000,80.000000,38.000000,38.000000,38.000000
56,18,21,-7,29,11,11,29,29,25,18,25,22,15,20,14,22,18,22,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,22.000000,119.000000,0.000000,40.000000,22.000000,26.000000,40.000000,40.000000,80.000000,92.000000,80.000000,65.000000,26.000000,117.000000,83.000000,39.000000,39.000000,39.000000
57,19,22,-7,30,12,12,30,30,26,19,26,23,16,21,15,23,19,23,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,23.000000,122.000000,0.000000,41.000000,23.000000,27.000000,41.000000,41.000000,82.000000,95.000000,82.000000,67.000000,27.000000,120.000000,86.000000,40.000000,40.000000,40.000000
58,20,23,-7,31,13,13,31,31,27,20,27,0,0,0,0,0,0,0,17, ,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,2, ,24.000000,125.000000,0.000000,42.000000,24.000000,28.000000,42.000000,42.000000,84.000000,98.000000,84.000000,70.000000,29.000000,125.000000,91.000000,42.000000,42.000000,43.000000
59,21,24,-7,32,14,0,32,32,28,21,28,0,0,0,0,0,0,0,17, ,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,2,2,2, ,25.000000,128.000000,0.000000,43.000000,25.000000,31.000000,43.000000,43.000000,86.000000,101.000000,86.000000,73.000000,31.000000,130.000000,96.000000,44.000000,44.000000,46.000000
60,22,25,-7,33,15,0,33,33,29,22,29,0,0,0,0,0,0,0,17, ,0,0,0,0,0,2,0,0,0,0,0,1,1,2,2,2,2,2, ,26.000000,131.000000,0.000000,44.000000,26.000000,34.000000,44.000000,44.000000,88.000000,104.000000,88.000000,76.000000,33.000000,135.000000,101.000000,46.000000,46.000000,49.000000
61,23,26,-7,34,16,0,34,34,30,23,30,0,0,0,0,0,0,0,17, ,0,0,0,0,0,3,0,0,0,0,0,1,0,2,3,3,2,3, ,27.000000,134.000000,0.000000,45.000000,27.000000,38.000000,45.000000,45.000000,90.000000,107.000000,90.000000,80.000000,35.000000,141.000000,108.000000,50.000000,49.000000,54.000000
62,24,27,-7,35,17,0,35,35,31,24,31,0,1,0,0,0,0,0,17, ,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,3,2,3, ,28.000000,137.000000,0.000000,46.000000,28.000000,42.000000,46.000000,46.000000,92.000000,110.000000,92.000000,84.000000,37.000000,147.000000,115.000000,54.000000,52.000000,59.000000
63,25,28,-7,36,18,0,36,36,32,25,32,0,2,0,0,0,0,0,17, ,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,3,2,3, ,29.000000,140.000000,0.000000,47.000000,29.000000,46.000000,47.000000,47.000000,94.000000,113.000000,94.000000,88.000000,39.000000,153.000000,122.000000,58.000000,55.000000,64.000000
64,26,29,-7,37,19,0,37,37,33,26,33,0,3,0,0,0,0,0,17, ,0,0,0,0,0,2,0,0,0,0,0,1,0,2,3,3,2,3, ,30.000000,143.000000,0.000000,48.000000,30.000000,50.000000,48.000000,48.000000,96.000000,116.000000,96.000000,92.000000,41.000000,159.000000,129.000000,62.000000,58.000000,69.000000
65,27,30,-7,0,20,0,38,38,0,27,34,0,4,0,0,0,0,0,17, ,0,0,0,1,0,2,0,0,2,0,0,0,0,3,2,2,1,2, ,31.000000,146.000000,0.000000,50.000000,31.000000,54.000000,49.000000,49.000000,100.000000,119.000000,98.000000,96.000000,43.000000,167.000000,136.000000,66.000000,61.000000,74.000000
66,28,31,-7,0,21,0,39,39,0,28,35,1,5,0,0,0,0,0,17, ,0,0,0,1,0,1,0,0,2,0,0,0,0,3,2,2,1,2, ,32.000000,149.000000,0.000000,52.000000,32.000000,58.000000,50.000000,50.000000,104.000000,122.000000,100.000000,100.000000,45.000000,175.000000,143.000000,70.000000,64.000000,79.000000
67,29,32,-7,0,22,0,40,40,0,29,36,2,6,0,0,0,0,0,17, ,0,0,0,1,0,1,0,0,2,0,0,0,0,3,2,2,1,2, ,33.000000,152.000000,0.000000,54.000000,33.000000,62.000000,51.000000,51.000000,108.000000,125.000000,102.000000,104.000000,47.000000,183.000000,150.000000,74.000000,67.000000,84.000000
68,30,33,-7,0,23,0,41,41,0,30,37,3,7,0,0,0,0,0,17, ,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2,1,2, ,34.000000,155.000000,0.000000,56.000000,34.000000,66.000000,52.000000,52.000000,112.000000,128.000000,104.000000,108.000000,49.000000,191.000000,157.000000,78.000000,70.000000,89.000000
69,31,34,-7,1,24,0,42,42,0,31,38,4,8,0,0,0,0,0,17, ,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1, ,35.000000,158.000000,0.000000,58.000000,35.000000,70.000000,53.000000,53.000000,116.000000,131.000000,106.000000,112.000000,51.000000,199.000000,164.000000,82.000000,73.000000,94.000000
70,32,35,-7,0,0,0,0,0,0,32,39,5,9,0,0,0,1,0,17, ,0,0,0,1,2,2,1,3,2,0,0,0,0,2,1,1,0,1, ,36.000000,161.000000,0.000000,61.000000,38.000000,76.000000,55.000000,57.000000,121.000000,134.000000,108.000000,116.000000,53.000000,207.000000,171.000000,86.000000,76.000000,99.000000
71,33,36,-7,0,0,0,0,0,0,33,40,6,10,0,0,0,2,0,17, ,0,0,0,1,2,2,1,3,2,0,0,0,0,2,1,1,0,1, ,37.000000,164.000000,0.000000,64.000000,41.000000,82.000000,57.000000,61.000000,126.000000,137.000000,110.000000,120.000000,55.000000,215.000000,178.000000,90.000000,79.000000,104.000000
72,34,37,-7,0,0,0,0,0,0,34,41,7,11,0,0,0,3,0,17, ,0,0,0,1,2,2,1,3,1,0,0,0,0,2,1,1,0,1, ,38.000000,167.000000,0.000000,67.000000,44.000000,88.000000,59.000000,65.000000,131.000000,140.000000,112.000000,124.000000,57.000000,223.000000,185.000000,94.000000,82.000000,109.000000
73,35,38,-7,0,0,0,0,0,0,35,42,8,12,0,0,0,4,0,17, ,0,0,0,0,1,2,0,2,1,0,0,0,0,1,0,0,0,0, ,39.000000,170.000000,0.000000,70.000000,47.000000,94.000000,61.000000,69.000000,136.000000,143.000000,114.000000,128.000000,59.000000,231.000000,192.000000,98.000000,85.000000,114.000000
74,36,39,-7,1,0,0,1,0,0,36,43,9,13,0,1,1,5,1,17, ,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0, ,40.000000,173.000000,0.000000,73.000000,50.000000,100.000000,63.000000,73.000000,141.000000,146.000000,116.000000,132.000000,61.000000,239.000000,199.000000,102.000000,88.000000,119.000000
75,37,40,-7,2,0,0,2,0,0,37,44,10,14,0,2,2,6,2,17, ,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0, ,41.000000,176.000000,0.000000,76.000000,53.000000,106.000000,65.000000,77.000000,146.000000,149.000000,118.000000,136.000000,63.000000,247.000000,206.000000,106.000000,91.000000,124.000000
76,38,41,-7,3,0,0,3,0,0,38,45,11,15,0,3,3,7,3,17, ,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0, ,42.000000,179.000000,0.000000,79.000000,56.000000,112.000000,67.000000,81.000000,151.000000,152.000000,120.000000,140.000000,65.000000,255.000000,213.000000,110.000000,94.000000,129.000000
77,39,42,-7,4,0,0,4,0,1,39,46,12,16,0,4,4,8,4,17, ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0, ,43.000000,182.000000,0.000000,82.000000,59.000000,118.000000,69.000000,85.000000,156.000000,155.000000,122.000000,144.000000,67.000000,263.000000,220.000000,114.000000,97.000000,134.000000
78,40,43,-7,5,1,0,5,0,2,40,47,13,17,1,5,5,9,5,17, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,44.000000,185.000000,0.000000,85.000000,62.000000,124.000000,71.000000,89.000000,161.000000,158.000000,124.000000,148.000000,69.000000,271.000000,227.000000,118.000000,100.000000,139.000000
79,41,44,-7,6,2,1,6,0,3,41,48,14,18,2,6,6,10,6,17, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,45.000000,188.000000,0.000000,88.000000,65.000000,130.000000,73.000000,93.000000,166.000000,161.000000,126.000000,152.000000,71.000000,279.000000,234.000000,122.000000,103.000000,144.000000
80,42,45,-7,7,3,2,7,0,4,42,49,15,19,3,7,7,11,7,17, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,46.000000,191.000000,0.000000,91.000000,68.000000,136.000000,75.000000,97.000000,171.000000,164.000000,128.000000,156.000000,73.000000,287.000000,241.000000,126.000000,106.000000,149.000000
81,43,46,-7,8,4,3,8,0,5,43,50,16,20,4,8,8,12,8,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,47.000000,194.000000,0.000000,94.000000,71.000000,142.000000,77.000000,101.000000,176.000000,167.000000,130.000000,160.000000,75.000000,295.000000,248.000000,130.000000,109.000000,154.000000
82,44,47,-7,9,5,4,9,1,6,44,51,17,21,5,9,9,13,9,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,48.000000,197.000000,0.000000,97.000000,74.000000,148.000000,79.000000,105.000000,181.000000,170.000000,132.000000,164.000000,77.000000,303.000000,255.000000,134.000000,112.000000,159.000000
83,45,48,-7,10,6,5,10,2,7,45,52,18,22,6,10,10,14,10,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,49.000000,200.000000,0.000000,100.000000,77.000000,154.000000,81.000000,109.000000,186.000000,173.000000,134.000000,168.000000,79.000000,311.000000,262.000000,138.000000,115.000000,164.000000
84,46,49,-7,11,7,6,11,3,8,46,53,19,23,7,11,11,15,11,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,50.000000,203.000000,0.000000,103.000000,80.000000,160.000000,83.000000,113.000000,191.000000,176.000000,136.000000,172.000000,81.000000,319.000000,269.000000,142.000000,118.000000,169.000000
85,47,50,-7,12,8,7,12,4,9,47,54,20,24,8,12,12,16,12,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,51.000000,206.000000,0.000000,106.000000,83.000000,166.000000,85.000000,117.000000,196.000000,179.000000,138.000000,176.000000,83.000000,327.000000,276.000000,146.000000,121.000000,174.000000
86,48,51,-7,13,9,8,13,5,10,48,55,21,25,9,13,13,17,13,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,52.000000,209.000000,0.000000,109.000000,86.000000,172.000000,87.000000,121.000000,201.000000,182.000000,140.000000,180.000000,85.000000,335.000000,283.000000,150.000000,124.000000,179.000000
87,49,52,-7,14,10,9,14,6,11,49,56,22,26,10,14,14,18,14,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,53.000000,212.000000,0.000000,112.000000,89.000000,178.000000,89.000000,125.000000,206.000000,185.000000,142.000000,184.000000,87.000000,343.000000,290.000000,154.000000,127.000000,184.000000
88,50,53,-7,15,11,10,15,7,12,50,57,23,27,11,15,15,19,15,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,54.000000,215.000000,0.000000,115.000000,92.000000,184.000000,91.000000,129.000000,211.000000,188.000000,144.000000,188.000000,89.000000,351.000000,297.000000,158.000000,130.000000,189.000000
89,51,54,-7,16,12,11,16,8,13,51,58,24,28,12,16,16,20,16,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,55.000000,218.000000,0.000000,118.000000,95.000000,190.000000,93.000000,133.000000,216.000000,191.000000,146.000000,192.000000,91.000000,359.000000,304.000000,162.000000,133.000000,194.000000
90,52,55,-7,17,13,12,17,9,14,52,59,25,29,13,17,17,21,17,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,56.000000,221.000000,0.000000,121.000000,98.000000,196.000000,95.000000,137.000000,221.000000,194.000000,148.000000,196.000000,93.000000,367.000000,311.000000,166.000000,136.000000,199.000000
91,53,56,-7,18,14,13,18,10,15,53,60,26,30,14,18,18,22,18,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,57.000000,224.000000,0.000000,124.000000,101.000000,202.000000,97.000000,141.000000,226.000000,197.000000,150.000000,200.000000,95.000000,375.000000,318.000000,170.000000,139.000000,204.000000
92,54,57,-7,19,15,14,19,11,16,54,-7,27,31,15,19,19,23,19,16, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,58.000000,227.000000,0.000000,127.000000,104.000000,208.000000,99.000000,145.000000,231.000000,200.000000,152.000000,204.000000,97.000000,383.000000,325.000000,174.000000,142.000000,209.000000
93,55,58,-7,20,16,15,20,12,17,55,-7,28,32,16,20,20,24,20,16, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,59.000000,230.000000,0.000000,130.000000,107.000000,214.000000,101.000000,149.000000,236.000000,203.000000,154.000000,208.000000,99.000000,391.000000,332.000000,178.000000,145.000000,214.000000
94,56,59,-7,21,17,16,21,13,18,56,-7,29,33,17,21,21,25,21,16, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,60.000000,233.000000,0.000000,133.000000,110.000000,220.000000,103.000000,153.000000,241.000000,206.000000,156.000000,212.000000,101.000000,399.000000,339.000000,182.000000,148.000000,219.000000
95,57,60,-7,22,18,17,22,14,19,57,-7,30,34,18,22,22,26,22,16, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,61.000000,236.000000,0.000000,136.000000,113.000000,226.000000,105.000000,157.000000,246.000000,209.000000,158.000000,216.000000,103.000000,407.000000,346.000000,186.000000,151.000000,224.000000
96,58,-7,-7,23,19,18,23,15,20,58,-7,31,35,19,23,23,27,23,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,62.000000,239.000000,0.000000,139.000000,116.000000,232.000000,107.000000,161.000000,251.000000,212.000000,160.000000,220.000000,105.000000,415.000000,353.000000,190.000000,154.000000,229.000000
